date,bera_cumret,xbi_cumret
2025-08-26,207.50230375698337,16.868556739549547
2025-08-27,207.08000414357252,17.375538650844646
2025-08-28,212.30622223215167,17.375538650844646
2025-08-29,217.19173109729985,16.80354500754735
2025-09-02,225.4877008055016,20.74249874211016
2025-09-03,228.75872310397335,21.74349010875143
2025-09-04,231.92178125444997,21.50948772747878
2025-09-05,244.08495006607623,24.109458833375676
2025-09-08,238.07230845357145,22.757483821793123
2025-09-09,241.25382542455327,23.472463421559976
2025-09-10,237.24507412908284,22.068488987859492
2025-09-11,236.1529857098387,24.408453019682863
2025-09-12,227.81803386265312,22.354490791250072
2025-09-15,224.161826849305,21.457498268844688
2025-09-16,224.7983172507968,21.86049129938774
2025-09-17,227.5124575544428,21.899488375105246
2025-09-18,238.72045733485385,25.68244384331426
2025-09-19,232.91141320686734,24.27845944612994
2025-09-22,233.0399581727573,26.524168920904877
2025-09-23,228.38836040579977,25.83496485381078
2025-09-24,230.9420441138995,26.7062117339949
2025-09-25,223.3062451083153,24.651651696532205
2025-09-26,232.67632361296066,27.369391181320466
2025-09-29,231.99045907409362,29.25490078860975
2025-09-30,235.49455838025227,30.295178171999627
2025-10-01,243.6222184751737,31.8425968824259
2025-10-02,248.1321845821016,33.40301793925264
2025-10-03,242.45749189197224,34.71636452401947
2025-10-06,245.3039710116327,34.76838387310508
2025-10-07,245.18423872025056,34.82040322219066
2025-10-08,251.56925839989214,37.10902542182899
2025-10-09,253.87003646878244,38.51339839488275
2025-10-10,251.02142210024883,36.52386005290611
2025-10-13,256.29343991314045,36.88795564256999
2025-10-14,254.9496338934819,36.69291048307952
2025-10-15,263.2600326594011,40.9190516756089
2025-10-16,259.5488860940778,40.32089392376938
2025-10-17,258.06245579101443,40.177848186396844
2025-10-20,267.20328493515905,43.25968326084899
2025-10-21,269.50671875216597,42.46646042255136
2025-10-22,271.41051819004736,39.55367577827262
2025-10-23,287.7728060035712,39.86576198233473
2025-10-24,285.50837820728646,40.94505636840977
2025-10-27,287.3281105648673,45.10617586545311
2025-10-28,300.3858775170336,45.63933184877425
2025-10-29,294.8185297184344,44.28695829783842
2025-10-30,300.9710858190671,45.522290804202605
2025-10-31,305.3608588465915,46.562568187592476
2025-11-03,306.04135765654945,42.85658063198379
2025-11-04,302.37729510765735,40.489934390458956
2025-11-05,315.6685727808917,42.01133844460054
2025-11-06,312.9955962054428,42.115377142771734
2025-11-07,309.6705567403237,41.68624989413799
2025-11-10,306.18697076759463,43.15564456267778
2025-11-11,320.7564523841837,48.25303263539129
2025-11-12,315.77961659037294,48.38306606287954
2025-11-13,304.2443482245828,45.522290804202605
2025-11-14,316.03606899894834,48.25303263539129
2025-11-17,326.856318893401,49.31932467506588
2025-11-18,338.11737126582847,49.77444665301669
2025-11-19,339.7900187710645,48.890197426432124
2025-11-20,337.67897488870113,48.018960509731826
2025-11-21,357.3977183707522,51.68596095310687
2025-11-24,372.3157756917298,55.49598720688675
2025-11-25,377.7321536440032,57.82361644572642
2025-11-26,388.1117976527693,59.748133092217024
2025-11-28,388.6835123664743,60.15124568456607
2025-12-01,375.08685417227065,55.84708045015021
2025-12-02,367.9433432535525,54.039584921263575
2025-12-03,383.0252402706133,58.42177419756591
2025-12-04,406.6697219323096,60.26827676565387
2025-12-05,439.1843650461938,60.47633423502863
2025-12-08,447.33890834107575,60.80142278549117
2025-12-09,442.35888459405726,57.58955428355079
2025-12-10,456.24407796178514,58.707855708827154
2025-12-11,454.12540777460305,59.96918294450837
2025-12-12,451.3183115062358,60.11222868188091
2025-12-15,440.5044671081237,59.73512078233274
2025-12-16,439.7377498528648,58.65584632322538
2025-12-17,426.27895689655196,57.26446573308823
2025-12-18,430.0151453887743,56.055137919524945
2025-12-19,440.96909558456804,60.502328964345665
2025-12-22,451.35898815612325,64.26887457468378
2025-12-23,445.110978501197,62.93812178366287
2025-12-24,455.02591921384214,64.77768976700393
2025-12-26,448.24608634244214,63.05554144062013
2025-12-29,445.9260107460079,60.981144106848404
2025-12-30,435.71179001128553,58.73713838780867
2025-12-31,435.78728934864284,59.07634519486082
2026-01-02,424.0163085400787,58.54143563838532
2026-01-05,412.8608810289769,56.75406634683884
2026-01-06,491.20569053486696,59.28509014461998
2026-01-07,510.3016172283088,64.9472881887881
2026-01-08,503.52116407551205,61.39862404288283
2026-01-09,500.057603059441,62.42930659134274
2026-01-12,524.8408822376747,61.685652085108075
2026-01-13,550.8797906906817,61.5812746284866
2026-01-14,585.7527722578103,65.45610338110824
2026-01-15,567.903983306859,62.23360384191936
2026-01-16,553.7326282335026,62.01181669182447
2026-01-20,607.7856761544168,63.45997917631878
2026-01-21,613.0160292129224,67.23042050883512
2026-01-22,606.4105903265818,71.65321098175188
2026-01-23,586.1703823323787,67.04776992323136
2026-01-26,593.6931717383352,66.8129405728007
2026-01-27,604.6454286228947,67.68704697284453
2026-01-28,612.2551052736128,64.30801113917492
2026-01-29,606.9998860369728,65.35172592448674
2026-01-30,583.7470446002881,62.75547119805911
2026-02-02,611.0179551377202,66.14756915903214
2026-02-03,617.6113783006156,66.53896469439505
2026-02-04,608.045701741236,63.45997917631878
2026-02-05,597.7026265240156,57.497720853073474
2026-02-06,617.2212367917814,63.74700721854403
2026-02-09,614.8423540047188,64.52979828926983
2026-02-10,619.7884831853623,63.5252101049653
2026-02-11,607.4409756220398,62.62500934076609
2026-02-12,608.4247097877733,60.707168228442754
2026-02-13,601.0027793097208,60.28967832892449
2026-02-17,606.8766854095975,62.59890501312688
2026-02-18,615.6788413290923,63.864416912017454
2026-02-19,642.2536267472726,65.35172592448674
2026-02-20,621.6344425324311,62.79460776255026
2026-02-23,624.9962856375716,65.65179616704778
2026-02-24,639.7852153326935,68.50899453502912
2026-02-25,652.7312321283922,67.36090229309582
2026-02-26,663.3495952521162,66.56504909506657
2026-02-27,655.9203767622312,66.17366352318751
2026-03-02,656.3370652837534,65.10384441023649
2026-03-03,624.9573459985935,61.1246481644772
2026-03-04,640.0895032962783,64.93423602496848
2026-03-05,616.0730639495487,61.64651552061693
2026-03-06,606.5656751602228,61.77697737790997
2026-03-09,612.3475031269274,65.84749891647112
2026-03-10,633.4630394395651,66.2519366521698
2026-03-11,615.378548102816,64.88204729665775
2026-03-12,588.6926655307514,59.976565886027714
2026-03-13,575.401527525765,58.94588333756781
2026-03-16,614.5146458999022,61.659567684436546
2026-03-17,606.1465894487978,62.024868855644065
2026-03-18,579.0500729300918,58.00653604539363
2026-03-19,591.5019786703965,59.59821255100057
2026-03-20,566.5955567922089,56.96280133311413
2026-03-23,547.8697891915007,58.77627495229982
2026-03-24,531.8594478333489,55.95822311229344
2026-03-25,560.040681751919,61.67259992128849
2026-03-26,569.266130845705,61.64651552061693
2026-03-27,549.3984913675679,56.02345404093996
2026-03-30,508.3299125606448,54.96668709180852
2026-03-31,591.8158567246899,66.64334215101653
2026-04-01,605.4184195685776,67.71315130048372
2026-04-02,606.3658588556275,68.24807082044309
2026-04-06,604.3493965478563,68.03931590720012
2026-04-07,601.4331653592659,68.10455679933045
2026-04-08,612.1228211379672,70.45291008454015
2026-04-09,614.6724529270292,71.97937558846826
2026-04-10,599.1991657043698,68.87429570623664
2026-04-13,608.9062726094353,72.27943586754544
2026-04-14,619.1817214535395,77.06750758470207
2026-04-15,616.1700497666583,78.01989707721202
2026-04-16,622.1994649418808,76.72831074113375
2026-04-17,641.6403804584138,80.91624197316834
2026-04-20,638.3625398951898,79.76812980426735
2026-04-21,632.4692541232052,77.94162394822975
2026-04-22,636.1067738190378,79.1419049184738
2026-04-23,628.0888809515974,75.46278887875934
2026-04-24,618.7670311423951,73.88415457348816
2026-04-27,624.9047110400643,73.57104213059138
2026-04-28,622.3817010331369,71.11829146179254
2026-04-29,616.3900290614085,68.16977776449313
2026-04-30,625.8536438347336,71.34007861188742
2026-05-01,627.3137612378973,70.15284980546296
2026-05-04,634.2724498408361,74.1711826157134
2026-05-05,646.6961955580572,74.54951602377287
2026-05-06,672.0579211021653,79.62461578315474
2026-05-07,664.9495039752297,74.37993752895638
2026-05-08,665.8374335198612,75.74981692098459
2026-05-11,661.1757862692139,75.80200564929534
2026-05-12,660.2521564589568,76.01074063557063
2026-05-13,655.7298416091186,77.23712593345388
2026-05-14,646.964254140025,75.93246750658835
2026-05-15,628.9749933436352,70.50511873981857
2026-05-18,606.668042089494,66.56504909506657
2026-05-19,604.9612342051406,65.4169668166171
2026-05-20,614.6826860050991,71.83586156735564
2026-05-21,625.3751754239803,73.2318253600554
2026-05-22,622.2003140686676,71.7706206752253
2026-05-26,622.8446375558741,73.97549979325771
2026-05-27,627.1843391997737,75.4106001504486
2026-05-28,636.0317077756928,77.41977651905765
2026-05-29,638.6370192135021,78.33302944707647
2026-06-01,630.3985910616059,74.32772887367798
2026-06-02,611.1377950017653,66.68247871550766
2026-06-03,606.5846874103854,69.3831108985568
2026-06-04,625.5761763200029,74.06680515909191
2026-06-05,603.0724072491901,67.8696975584483
2026-06-08,594.8980491314098,67.5565851155515
2026-06-09,615.1077535092898,71.40531950401778
2026-06-10,605.6695787220209,68.10455679933045
2026-06-11,621.6929492169255,73.17965655871232
2026-06-12,628.2025375117266,74.54951602377287
2026-06-15,633.67069400694,77.95467611204934
2026-06-16,631.057131059242,76.57174455620152
2026-06-17,639.479777214989,81.8555793018587
2026-06-18,644.9085996507649,83.59077979206208
2026-06-22,660.945182099224,90.48349797990365
2026-06-23,677.8414029368242,92.01143807943886
2026-06-24,690.498904005617,95.51135089895533
2026-06-25,695.6591274284623,97.96649280387379
2026-06-26,715.4853010839879,102.91599288607256
2026-06-29,719.0797762577258,106.74236921682035
2026-06-30,711.9736540423936,106.66401637996744
2026-07-01,703.2450313213574,104.44393298560777
2026-07-02,722.3643671219559,109.55013874151236
2026-07-06,732.102024736187,110.00720359881035
2026-07-07,745.1982132054512,114.0033576940513
2026-07-08,739.6298274163788,112.82802528732199
2026-07-09,746.8973649784218,114.53879531516988
2026-07-10,725.5218485640494,107.68264311299087
2026-07-13,713.3191779235372,102.86374437685883
2026-07-14,709.2643291854997,103.00739788674508
2026-07-15,713.9972498019862,104.01297245594895
2026-07-16,701.9137721826612,98.5019304249924
2026-07-17,714.0448590065688,101.45333353260301
2026-07-20,696.7592961080114,97.11764383534347
2026-07-21,715.9047396509187,101.7667648069824
2026-07-22,710.2433996048751,98.64558393487867
2026-07-23,704.1470894094583,98.80228960858454
2026-07-24,694.2451554924259,96.51690554119152
2026-07-27,697.5047458498883,96.6605590510778
2026-07-28,702.5466229563569,95.60275589962785
2026-07-29,685.4729553389069,93.16066615852898
